id,pixel_spacing_mm,true_ema_mm2,true_emd_mm,true_emw_mm,true_fat_c_mm,dice_c1,iou_c1,dice_c2,iou_c2,seg_ema_mm2,seg_emd_mm,seg_emw_mm,seg_fat_c_mm,qc_no_muscle,qc_muscle_touches_border,qc_n_components,reg_ema_mm2,reg_emd_mm,reg_emw_mm,reg_fat_c_mm
a00087_f1,0.41999998688697815,1366.57080078125,27.719999313354492,60.900001525878906,2.2679998874664307,0.9871669598072623,0.9746591201443959,0.9281849483539552,0.8659935750405695,1341.34551624241,27.719999134540558,59.6399981379509,2.6879999160766603,False,False,1,1235.2977629205725,28.294476904739327,55.227160218257836,2.215275779113682
a00087_f2,0.41999998688697815,1367.9820556640625,27.719999313354492,61.31999969482422,2.0999999046325684,0.9926220568422877,0.9853521844352904,0.9524804177558099,0.9092721834541738,1381.564713731004,28.139999121427536,61.31999808549881,2.015999937057495,False,False,1,1314.4983663289404,29.644862958324666,56.70641851025067,2.1171964825132363
a00088_f0,0.41999998688697815,1550.02685546875,33.599998474121094,58.380001068115234,6.4679999351501465,0.9947132056165385,0.9894820176431861,0.9879931389366563,0.9762711864411511,1553.0255030244844,33.59999895095825,60.059998124837875,6.467999798059464,False,False,1,1494.6632721444366,32.15419164350047,59.05150679837001,5.747946227882281
a00088_f1,0.41999998688697815,1548.08642578125,33.18000030517578,58.79999923706055,7.139999866485596,0.9937625178827253,0.9876023657872202,0.9744102359058936,0.9500974658879123,1534.5035041810527,33.179998964071274,58.79999816417694,7.1399997770786285,False,False,1,1490.9373116033175,32.06505501988602,58.28109985247477,6.7483417266647905
a00089_f0,0.41999998688697815,1418.07958984375,30.65999984741211,59.63999938964844,1.6799999475479126,0.9957060177982718,0.9914487544926082,0.9619283622446062,0.9266493055587391,1416.4919115500463,30.659999042749405,60.059998124837875,2.015999937057495,False,False,1,1334.1180491957593,29.831714008183045,57.30041871544336,2.521719494062978
a00090_f0,0.41999998688697815,1135.134033203125,26.459999084472656,57.119998931884766,5.627999782562256,0.9913111545988939,0.9827720006210962,0.9718024985131254,0.9451515852824542,1118.375930165292,26.459999173879623,56.27999824285507,6.0479998111724855,False,False,1,1115.9111791721589,25.654571343273176,56.35494098215577,5.908446546746404
a00090_f1,0.41999998688697815,1136.545166015625,26.459999084472656,56.70000076293945,5.460000038146973,0.9957327954069692,0.991501854141046,0.9847410272943827,0.96994072819708,1137.0743289977086,26.459999173879623,56.69999822974205,5.459999829530716,False,False,1,1173.196494223892,26.858902410517942,56.24768998863897,4.964687629824329
a00090_f2,0.41999998688697815,1135.839599609375,26.459999084472656,57.119998931884766,5.627999782562256,0.9949717645239037,0.989993842364686,0.9857246552143027,0.9718511450388394,1144.483128535081,26.459999173879623,57.11999821662903,5.795999819040299,False,False,1,1075.4238839651443,25.979741931349196,53.150052272942844,5.225806499866277
a00091_f0,0.41999998688697815,952.2072143554688,24.780000686645508,51.2400016784668,5.039999961853027,0.990844354018396,0.98185483871001,0.9712492153173728,0.9441054430084427,955.2059403541098,25.19999921321869,51.239998400211334,5.123999840021133,False,False,1,937.7300150365627,23.844127577216852,50.50444656118998,5.228716465943979
a00092_f0,0.41999998688697815,1748.82958984375,36.959999084472656,60.47999954223633,6.71999979019165,0.9958015074106136,0.9916381221036507,0.9806992389987791,0.9621294092196033,1738.4218914477842,36.95999884605408,60.47999811172485,6.971999782323838,False,False,1,1773.9737168759166,35.263641016602094,63.12412437728443,7.087043302134219
a00093_f0,0.41999998688697815,1221.2171630859375,28.139999389648438,59.220001220703125,1.6799999475479126,0.9924429588723118,0.9849992788116977,0.931168831170321,0.8712029161656054,1206.3995246688378,28.139999121427536,58.37999817728996,2.939999908208847,False,False,1,1173.7834852739834,27.387085452194185,54.917254620561266,2.809636454784197
a00093_f1,0.41999998688697815,1220.8643798828125,28.139999389648438,58.79999923706055,1.6799999475479126,0.9945914761664774,0.9892411418736302,0.9357642569443341,0.8792828685307058,1225.2743234902393,28.139999121427536,58.79999816417694,2.267999929189682,False,False,1,1154.9564950875501,26.944073013058556,55.18554134337012,2.8649100162818257
a00093_f2,0.41999998688697815,1221.5699462890625,28.139999389648438,59.220001220703125,1.2599999904632568,0.9945070829719969,0.9890741805636993,0.9463436721768996,0.8981521272067833,1219.1003238757621,28.139999121427536,58.37999817728996,2.0999999344348907,False,False,1,1208.69590952187,27.518816947868885,56.53133438400562,2.5469269224862785
a00094_f0,0.41999998688697815,1669.4495849609375,34.02000045776367,65.94000244140625,4.619999885559082,0.9922851822293574,0.9846884899684827,0.9565736101174351,0.9167619483211351,1645.988297219612,34.01999893784523,65.51999795436859,5.2919998347759245,False,False,1,1677.2119082052304,33.82928044137961,63.71435041097379,5.748951440127371
a00094_f1,0.41999998688697815,1671.213623046875,34.02000045776367,65.5199966430664,4.619999885559082,0.9955635364952172,0.9911662635398973,0.9497984609753292,0.9043963712513515,1668.743895798685,34.43999892473221,65.51999795436859,4.787999850511551,False,False,1,1685.9232506568733,34.12721398975708,63.70472989270888,5.7054303271888
a00095_f0,0.41999998688697815,2070.23046875,37.380001068115234,70.55999755859375,3.947999954223633,0.9930615041973914,0.9862186303701725,0.9592243325812296,0.9216436957651444,2048.3566720945378,37.379998832941055,70.97999778389931,4.367999863624573,False,False,1,1973.8488897118077,36.62338399939961,70.03732064399969,3.692830141941201
a00096_f0,0.41999998688697815,1981.501220703125,35.279998779296875,72.66000366210938,3.359999895095825,0.990973189024157,0.9821078867724576,0.9764002517310195,0.9538887181077809,1946.397478461172,35.279998898506165,72.23999774456024,3.8639998793601986,False,False,1,1799.809528426049,34.72132920340982,66.63929692855993,3.6062516034390626
a00096_f1,0.41999998688697815,1980.795654296875,35.279998779296875,73.08000183105469,3.359999895095825,0.9951058907279093,0.9902594527584321,0.9660769355629593,0.9343799058105375,1983.9706761149903,35.69999888539314,71.81999775767326,3.7799998819828033,False,False,1,1880.9556370425998,35.63589674854484,68.37358560541452,3.518598597585182
a00096_f2,0.41999998688697815,1982.3831787109375,35.279998779296875,72.66000366210938,3.947999954223633,0.9964843576164991,0.9929933481153614,0.958272446826461,0.9198877805511257,1981.5010762691993,35.279998898506165,73.0799977183342,4.283999866247177,False,True,1,1894.2269903070192,35.807140179137605,68.82070642991334,4.626083232023916
a00097_f0,0.41999998688697815,1115.5535888671875,23.940000534057617,57.959999084472656,7.308000087738037,0.9941677175284193,0.9884030716190503,0.9828129767112498,0.9662067586489461,1122.6095299009335,24.359999239444733,57.959998190402985,7.1399997770786285,False,False,1,1049.7154758535107,24.609235381057317,55.9519914065005,6.5201628382235555
a00097_f1,0.41999998688697815,1115.72998046875,24.360000610351562,57.540000915527344,6.300000190734863,0.9908505052113068,0.9818669189532976,0.9626115441097638,0.9279181184684687,1101.441531222726,24.359999239444733,57.53999820351601,6.635999792814255,False,False,1,1010.7090250452238,24.059874323953807,54.93350279078993,6.328937568773114
a00097_f2,0.41999998688697815,1113.436767578125,24.360000610351562,57.540000915527344,7.308000087738037,0.9913848117422512,0.9829167984817634,0.9821837364389152,0.9649911989054373,1097.9135314430248,24.359999239444733,57.959998190402985,7.727999758720397,False,False,1,1018.4607831498361,23.794680590948644,56.1275600743254,6.883075212259627
a00098_f0,0.41999998688697815,1320.706787109375,28.979999542236328,57.119998931884766,6.888000011444092,0.994714658459927,0.9894848928525292,0.9760619333811138,0.9532431356953195,1315.943917828561,28.979999095201492,57.11999821662903,6.887999784946441,False,False,1,1283.9815702543892,28.854819800486922,56.936175595098746,6.825607062520049
a00098_f1,0.41999998688697815,1321.412353515625,29.399999618530273,57.119998931884766,6.888000011444092,0.9929619947718147,0.9860223642174385,0.9410534570652065,0.8886694643325433,1310.2991181810391,29.39999908208847,56.27999824285507,6.971999782323838,False,False,1,1247.5374483135474,27.899740101461106,59.1034975101567,6.405001966247099
a00099_f0,0.41999998688697815,1311.8868408203125,28.559999465942383,59.220001220703125,3.359999895095825,0.9935734368724489,0.9872289477186746,0.979194731327957,0.9592375366580869,1323.1763173769486,28.559999108314514,60.059998124837875,3.5279998898506166,False,False,1,1266.6128928509588,28.73614479073573,56.977171783389394,3.838467552038807
a00099_f1,0.41999998688697815,1311.0047607421875,28.139999389648438,59.63999938964844,3.947999954223633,0.9956942949408255,0.9914255091105114,0.9828500155911623,0.9662783568373305,1311.0047181369794,28.559999108314514,59.21999815106392,3.947999876737595,False,False,1,1244.993460159245,28.306244405244314,56.804069252286524,3.629655657493103
a00100_f0,0.41999998688697815,1628.1719970703125,32.7599983215332,63.41999816894531,3.359999895095825,0.9952888937023052,0.9906219683088215,0.9660539824479872,0.9343369634870488,1629.406698255016,32.759998977184296,63.83999800682068,3.7799998819828033,False,False,1,1538.6611099855,32.248375073214135,61.66898759088403,3.8770226208710312
a00100_f1,0.41999998688697815,1627.4664306640625,32.7599983215332,63.84000015258789,2.940000057220459,0.9925312108161558,0.9851731601733207,0.9544988026008467,0.9129581151860943,1608.2386995768086,32.759998977184296,63.4199980199337,2.939999908208847,False,False,1,1519.7893433135832,31.897053658674167,61.3017663907184,3.5089095578448877
a00100_f2,0.41999998688697815,1628.701171875,32.7599983215332,63.84000015258789,3.0239999294281006,0.9918495979135413,0.9838309798427959,0.9709908735337192,0.9436173582532905,1617.764298982002,33.179998964071274,63.83999800682068,3.1079999029636385,False,False,1,1482.898708274336,31.381739472584286,61.01769360103563,3.9050853622457
a00101_f0,0.41999998688697815,933.5087890625,21.420000076293945,55.02000045776367,4.619999885559082,0.9886320575976826,0.9775196702889187,0.9422613136623313,0.8908261802604392,928.5695420173654,21.839999318122864,54.17999830842018,5.039999842643738,False,False,1,865.8732405098854,22.20480553558866,50.50810037281303,5.179787286094857
a00102_f0,0.41999998688697815,1735.7760009765625,33.18000030517578,65.0999984741211,4.199999809265137,0.9949326036282815,0.9899163053343761,0.9727923627689293,0.9470260223064738,1745.3014910182017,34.01999893784523,65.51999795436859,3.8639998793601986,False,False,1,1627.871970957407,33.488552034286386,62.766954364542926,3.829867581630573
a00102_f1,0.41999998688697815,1740.3624267578125,33.599998474121094,65.0999984741211,3.7799999713897705,0.994813383504552,0.9896802913801125,0.9733917143823949,0.9481627296604933,1728.719892053606,33.59999895095825,64.25999799370766,3.7799998819828033,False,False,1,1586.9129896647664,32.86855426198329,61.46894367936497,3.462514715579772
a00102_f2,0.41999998688697815,1739.1275634765625,33.599998474121094,65.0999984741211,3.7799999713897705,0.9947633331638885,0.9895812259762332,0.9770154373931901,0.9550637156286028,1730.4838919434565,33.59999895095825,65.09999796748161,3.7799998819828033,False,False,1,1582.929393387407,33.01371486157498,60.981379246644366,3.5471120335523665
a00103_f0,0.41999998688697815,1229.1551513671875,30.239999771118164,53.34000015258789,1.2599999904632568,0.992691315563251,0.9854886897142483,0.9093351242475038,0.8337438423747695,1232.683123027612,30.239999055862427,52.91999834775925,2.0999999344348907,False,False,1,1190.5305084514912,28.345059529515567,52.6094631088456,1.9758002026990766
a00103_f1,0.41999998688697815,1226.685546875,29.81999969482422,53.34000015258789,1.2599999904632568,0.9905128753834759,0.9812040700963651,0.8749562171672519,0.7777085927909273,1246.2659221794618,30.659999042749405,53.7599983215332,1.5959999501705169,False,False,1,1405.9834536731487,30.146019285553713,59.692055127387185,1.7297569535369348
a00103_f2,0.41999998688697815,1228.978759765625,29.81999969482422,53.34000015258789,1.2599999904632568,0.9902294275168978,0.9806479357800939,0.8902900378344801,0.8022727272839618,1208.3399245476735,29.81999906897545,52.07999837398529,2.0999999344348907,False,False,1,1165.3170679921968,27.89023016460152,52.73872879304031,1.9310678405931299
a00104_f0,0.41999998688697815,1252.616455078125,27.719999313354492,57.540000915527344,5.039999961853027,0.9887353878853082,0.9777217318204047,0.970427792133643,0.9425543781388022,1237.2695227412237,28.139999121427536,56.69999822974205,5.123999840021133,False,False,1,1155.7774708460202,26.74206649233551,55.064063067511256,5.542459651254433
a00104_f1,0.41999998688697815,1254.2039794921875,27.719999313354492,57.540000915527344,4.788000106811523,0.9952952742083049,0.9906346100085178,0.9830402010052914,0.9666460778268485,1257.9083214524758,27.719999134540558,57.53999820351601,4.703999853134155,False,False,1,1165.6136074359601,27.39211740214185,54.53156862237199,4.803283358978629
a00105_f0,0.41999998688697815,1011.1248168945312,25.200000762939453,50.81999969482422,5.039999961853027,0.9888115584530983,0.9778707091831701,0.9782844733987747,0.9574920297567086,991.1915381070623,25.19999921321869,50.39999842643738,5.207999837398529,False,False,1,930.3839363019069,23.660679818124436,49.94732838714344,5.48598515137553
a00105_f1,0.41999998688697815,1010.5955810546875,25.200000762939453,50.81999969482422,4.368000030517578,0.9927593125709434,0.9856227264856119,0.9556609035142825,0.9150867823787694,1011.4775368403444,25.19999921321869,52.07999837398529,4.787999850511551,False,False,1,964.0914098852663,24.386241117924953,49.78603787542443,4.848405720608901
a00105_f2,0.41999998688697815,1010.9484252929688,25.200000762939453,50.81999969482422,4.619999885559082,0.9910729914231483,0.9823039555867054,0.9730287779071748,0.9474742397600534,1004.597937269927,25.19999921321869,51.65999838709831,5.039999842643738,False,False,1,988.6710535298407,24.56955574304385,51.23559271387239,5.072508056494858
a00106_f0,0.41999998688697815,1895.770751953125,36.540000915527344,63.84000015258789,7.308000087738037,0.9930154591171866,0.9861278091187817,0.9824814509482432,0.9655661332800168,1892.5954818207283,36.5399988591671,66.35999792814255,7.307999771833419,False,False,1,1812.9386998060218,35.47195854478235,64.49412485054029,7.003398867677248
a00107_f0,0.41999998688697815,1438.189208984375,30.239999771118164,60.47999954223633,7.139999866485596,0.9936650470509031,0.9874098520964746,0.9486366518711833,0.9022919179754264,1429.898310712911,30.659999042749405,60.059998124837875,7.811999756097794,False,False,1,1412.7313906618128,30.376361129833043,59.43368933138461,7.034538395304764
a00108_f0,0.41999998688697815,2133.910888671875,39.060001373291016,70.9800033569336,7.980000019073486,0.9963545981773142,0.9927356777283083,0.9785488958992792,0.9579987646704139,2124.3850673470993,39.05999878048897,70.55999779701233,7.979999750852585,False,True,1,1946.1352008867398,36.71471333384403,67.72279104702807,8.017623574219584
a00108_f1,0.41999998688697815,2136.2041015625,39.060001373291016,71.4000015258789,7.980000019073486,0.9952414449456066,0.9905279631003169,0.9785815316227664,0.9580613254212055,2126.8546671928902,39.05999878048897,70.55999779701233,7.979999750852585,False,False,1,2062.4745683389483,37.60972046989957,70.18386190028764,7.848746963445734
a00108_f2,0.41999998688697815,2138.497314453125,39.47999954223633,71.4000015258789,7.308000087738037,0.995536083326463,0.9911118426467689,0.967606057567269,0.9372449970869002,2129.3242670386812,39.479998767375946,71.39999777078629,7.727999758720397,False,True,1,2017.5671061211106,37.5309657249627,68.66880316163974,7.774547447458104
a00109_f0,0.41999998688697815,1545.793212890625,31.920000076293945,61.7400016784668,3.0239999294281006,0.9935469133687765,0.9871765773946076,0.9728793998851148,0.9471910112379329,1543.1471036413209,32.33999899029732,61.31999808549881,2.519999921321869,False,False,1,1456.1855257542757,31.21916289225055,59.56998252291851,2.8970641729417395
a00110_f0,0.41999998688697815,862.0667724609375,23.100000381469727,51.2400016784668,2.2679998874664307,0.983735626230356,0.9679918450567178,0.9483419806012104,0.9017589017631163,840.7223475028046,23.519999265670776,49.13999846577644,2.3519999265670775,False,False,1,846.5044327917203,22.528133103786615,49.13382795102325,3.0666246331938396
a00110_f1,0.41999998688697815,861.0084228515625,22.68000030517578,50.81999969482422,2.687999963760376,0.9830367363931415,0.9666393778148457,0.9606242061339026,0.9242318435780645,834.0191479213722,22.67999929189682,49.13999846577644,3.1079999029636385,False,False,1,787.6642928819929,21.584509211778425,47.78104576517535,3.5423988719051636
a00110_f2,0.41999998688697815,861.890380859375,22.68000030517578,50.81999969482422,2.2679998874664307,0.9860953754250067,0.9725721251529343,0.9496944052668149,0.9042076991985584,850.7771468749531,22.67999929189682,49.55999845266342,2.6879999160766603,False,False,1,865.4292695247568,22.959264907109286,48.356514064473004,2.842184805312783
a00111_f0,0.41999998688697815,1567.31396484375,32.7599983215332,59.220001220703125,7.559999942779541,0.9951516518209768,0.9903500897667151,0.9789039211192513,0.9586795418828054,1561.6691024847523,32.759998977184296,59.21999815106392,7.979999750852585,False,False,1,1465.8529509435548,31.06220172293191,59.4795472729833,7.4990334684191
a00111_f1,0.41999998688697815,1568.7252197265625,33.18000030517578,59.220001220703125,7.308000087738037,0.9928291316527013,0.9857603737903464,0.9834264790905431,0.9673933649295281,1580.0147013391986,33.59999895095825,60.89999809861183,7.391999769210816,False,False,1,1489.1299242069454,31.815378537176514,58.99964471862032,7.237913585178518
a00112_f0,0.41999998688697815,950.0903930664062,23.100000381469727,52.5,6.300000190734863,0.9888587210936349,0.977962962963371,0.9832767813865332,0.9671036948756352,934.0379416759023,23.099999278783798,52.07999837398529,5.879999816417694,False,False,1,925.0512995120298,23.24580064459923,51.410415646769025,5.888175660469216
a00113_f0,0.41999998688697815,1920.2904052734375,33.599998474121094,71.4000015258789,5.039999961853027,0.9900679077932736,0.9803311682373037,0.9709031018395429,0.943451587091399,1898.2402814682503,34.01999893784523,70.97999778389931,5.459999829530716,False,False,1,1800.67854516254,34.691887739377194,66.60471724543277,4.606599630885558
a00114_f0,0.41999998688697815,1279.076416015625,29.81999969482422,55.02000045776367,1.6799999475479126,0.99084350721427,0.981853175694503,0.9373863341143833,0.8821515892478166,1263.9059210779678,29.81999906897545,53.7599983215332,2.0999999344348907,False,False,1,1198.3683785754765,28.64562075969873,52.841327525618,2.1412684132670563
a00115_f0,0.41999998688697815,1187.8775634765625,26.459999084472656,55.02000045776367,5.208000183105469,0.9923036688336524,0.9847248998964152,0.9546979865778146,0.9133226324260748,1172.883526761676,26.459999173879623,55.01999828219414,5.627999824285507,False,False,1,1145.1272845155618,26.48561131909014,55.140003534236484,5.320708673749117
a00115_f1,0.41999998688697815,1188.053955078125,26.459999084472656,55.439998626708984,5.544000148773193,0.9928336816960822,0.9857693447971276,0.9553990610333397,0.9146067415747782,1175.0003266294968,26.459999173879623,55.01999828219414,6.887999784946441,False,False,1,1133.5988614629314,26.639290207425347,54.3351338528297,5.246205972970145
a00115_f2,0.41999998688697815,1188.053955078125,26.459999084472656,55.02000045776367,5.208000183105469,0.9962891494730868,0.9926057379474622,0.9689371778803603,0.9397460145922792,1188.7595257703315,26.459999173879623,55.01999828219414,5.627999824285507,False,False,1,1130.472977513782,26.97696510398427,53.08420301019987,5.170064185000474
a00116_f0,0.41999998688697815,1342.2275390625,30.65999984741211,56.279998779296875,3.947999954223633,0.9906529665230981,0.9814790489953832,0.9552148170645937,0.9142691078199864,1318.7663176523222,30.239999055862427,55.439998269081116,4.61999985575676,False,False,1,1235.48787549613,29.079881068551515,53.65890737582447,4.327730802168503
a00116_f1,0.41999998688697815,1342.7568359375,30.239999771118164,55.86000061035156,4.619999885559082,0.9921926690486159,0.9845063025212119,0.964907192575915,0.9321938918483554,1323.3527173659338,30.239999055862427,55.859998255968094,5.039999842643738,False,False,1,1238.2610398495326,29.050983711069463,53.76658355819666,4.841545710255402
a00116_f2,0.41999998688697815,1342.9332275390625,30.65999984741211,55.86000061035156,3.947999954223633,0.9925682341335575,0.9852461156810909,0.9632362294878103,0.9290797546029673,1339.2287163745893,30.659999042749405,56.69999822974205,4.367999863624573,False,False,1,1270.305794890788,29.36309102796045,55.160860122973645,4.611315295729387
a00117_f0,0.41999998688697815,1673.6832275390625,32.7599983215332,68.45999908447266,3.947999954223633,0.9933795879455888,0.9868462590762197,0.9824621147627709,0.9655287817949957,1656.9250965366857,32.759998977184296,67.61999788880348,3.947999876737595,False,False,1,1564.7354059499412,31.822847467369087,63.681162518214705,4.179813993143263
a00117_f1,0.41999998688697815,1675.4471435546875,32.34000015258789,68.87999725341797,4.199999809265137,0.9929085520745506,0.9859169732003582,0.9742489270390213,0.94979079498058,1657.8070964816109,32.759998977184296,69.2999978363514,4.1999998688697815,False,False,1,1553.5159957906017,31.568045040983833,63.70046890478261,4.115302205697695
a00118_f0,0.41999998688697815,2062.821533203125,38.63999938964844,69.30000305175781,5.039999961853027,0.9940279269602834,0.9881267617665659,0.9663299663303712,0.9348534201969555,2042.888272436001,38.21999880671501,69.2999978363514,5.459999829530716,False,False,1,1959.2838709924108,37.3432713920883,67.40911665473004,5.433492581729446
a00118_f1,0.41999998688697815,2062.46875,38.63999938964844,69.72000122070312,4.703999996185303,0.9952765372724353,0.9905974869647782,0.9748382458665846,0.9509116409548641,2045.534272270777,38.63999879360199,69.2999978363514,5.123999840021133,False,False,1,1996.9193672791516,37.00667156665031,68.92376261275763,5.05485274249218
a00119_f0,0.41999998688697815,1019.2391967773438,23.100000381469727,53.7599983215332,3.947999954223633,0.9901884171225998,0.9805674978507211,0.9527526705022031,0.9097685366845912,1012.3595367852698,23.099999278783798,52.91999834775925,4.367999863624573,False,False,1,903.4903409400285,23.20596787394669,50.19821793715528,3.2183743726527325
